date,key,value
1986,remy martin,0.0
1986,rum,0.0588235294118
1986,sake,0.764705882353
1986,tequila,0.0
1986,vodka,0.0
1986,whiskey,0.411764705882
1986,white wine,0.0
1986,wine,1.41176470588
1987,alcohol,0.25
1987,ale,0.1
1987,alize,0.0
1987,bacardi,0.0
1987,beer,2.25
1987,booze,0.2
1987,brandy,0.3
1987,budweiser,0.0
1987,champagne,1.4
1987,ciroc,0.0
1987,cognac,0.0
1987,corona,0.0
1987,courvoisier,0.0
1987,cristal,0.0
1987,dom perignon,0.1
1987,gin,0.15
1987,grey goose,0.0
1987,jack daniels,0.0
1987,lager,0.1
1987,liquor,0.35
1987,mixed drink,0.0
1987,moet,0.05
1987,ouzo,0.0
1987,patron,0.05
1987,red wine,0.15
1987,remy martin,0.0
1987,rum,0.15
1987,sake,1.15
1987,tequila,0.2
1987,vodka,0.3
1987,whiskey,0.4
1987,white wine,0.0
1987,wine,2.85
1988,alcohol,0.388888888889
1988,ale,0.0
1988,alize,0.0
1988,bacardi,0.0
1988,beer,1.72222222222
1988,booze,0.333333333333
1988,brandy,0.0
1988,budweiser,0.0555555555556
1988,champagne,0.944444444444
1988,ciroc,0.0
1988,cognac,0.0
1988,corona,0.0
1988,courvoisier,0.0
1988,cristal,0.0
1988,dom perignon,0.0555555555556
1988,gin,0.0
1988,grey goose,0.0
1988,jack daniels,0.111111111111
1988,lager,0.0555555555556
1988,liquor,0.444444444444
1988,mixed drink,0.0
1988,moet,0.0
1988,ouzo,0.0
1988,patron,0.0
1988,red wine,0.0
1988,remy martin,0.0
1988,rum,0.0
1988,sake,0.5
1988,tequila,0.444444444444
1988,vodka,0.444444444444
1988,whiskey,0.888888888889
1988,white wine,0.0
1988,wine,1.72222222222
1989,alcohol,0.190476190476
1989,ale,0.380952380952
1989,alize,0.0
1989,bacardi,0.0
1989,beer,3.47619047619
1989,booze,0.238095238095
1989,brandy,0.238095238095
1989,budweiser,0.142857142857
1989,champagne,0.904761904762
1989,ciroc,0.0
1989,cognac,0.0
1989,corona,0.0952380952381
1989,courvoisier,0.0
1989,cristal,0.0
1989,dom perignon,0.047619047619
1989,gin,0.428571428571
1989,grey goose,0.0
1989,jack daniels,0.047619047619
1989,lager,0.0
1989,liquor,0.333333333333
1989,mixed drink,0.0
1989,moet,0.0
1989,ouzo,0.0
1989,patron,0.0
1989,red wine,0.047619047619
1989,remy martin,0.0
1989,rum,0.047619047619
1989,sake,1.61904761905
1989,tequila,0.0
1989,vodka,0.666666666667
1989,whiskey,0.380952380952
1989,white wine,0.0
1989,wine,0.904761904762
1990,alcohol,0.0869565217391
1990,ale,0.0
1990,alize,0.0
1990,bacardi,0.0
1990,beer,2.04347826087
1990,booze,0.260869565217
1990,brandy,0.217391304348
1990,budweiser,0.0
1990,champagne,1.86956521739
1990,ciroc,0.0
1990,cognac,0.0
1990,corona,0.0
1990,courvoisier,0.0
1990,cristal,0.0
1990,dom perignon,0.173913043478
1990,gin,0.130434782609
1990,grey goose,0.0
1990,jack daniels,0.0434782608696
1990,lager,0.0
1990,liquor,0.739130434783
1990,mixed drink,0.0434782608696
1990,moet,0.0
1990,ouzo,0.0
1990,patron,0.0434782608696
1990,red wine,0.0
1990,remy martin,0.0
1990,rum,0.217391304348
1990,sake,0.782608695652
1990,tequila,0.0
1990,vodka,0.0869565217391
1990,whiskey,0.869565217391
1990,white wine,0.0
1990,wine,1.52173913043
1991,alcohol,0.285714285714
1991,ale,0.428571428571
1991,alize,0.0
1991,bacardi,0.0
1991,beer,2.09523809524
1991,booze,0.190476190476
1991,brandy,0.142857142857
1991,budweiser,0.0
1991,champagne,1.0
1991,ciroc,0.0
1991,cognac,0.238095238095
1991,corona,0.0952380952381
1991,courvoisier,0.0
1991,cristal,0.0
1991,dom perignon,0.0
1991,gin,0.047619047619
1991,grey goose,0.0
1991,jack daniels,0.047619047619
1991,lager,0.0
1991,liquor,0.333333333333
1991,mixed drink,0.0
1991,moet,0.0
1991,ouzo,0.047619047619
1991,patron,0.0
1991,red wine,0.0
1991,remy martin,0.0
1991,rum,0.0
1991,sake,0.952380952381
1991,tequila,0.666666666667
1991,vodka,0.238095238095
1991,whiskey,0.904761904762
1991,white wine,0.0
1991,wine,1.42857142857
1992,alcohol,0.294117647059
1992,ale,0.0294117647059
1992,alize,0.0
1992,bacardi,0.0
1992,beer,2.52941176471
1992,booze,0.441176470588
1992,brandy,0.235294117647
1992,budweiser,0.0882352941176
1992,champagne,0.647058823529
1992,ciroc,0.0
1992,cognac,0.0
1992,corona,0.470588235294
1992,courvoisier,0.0
1992,cristal,0.0
1992,dom perignon,0.0
1992,gin,0.235294117647
1992,grey goose,0.0
1992,jack daniels,0.147058823529
1992,lager,0.0
1992,liquor,0.558823529412
1992,mixed drink,0.117647058824
1992,moet,0.0
1992,ouzo,0.0
1992,patron,0.147058823529
1992,red wine,0.0294117647059
1992,remy martin,0.0294117647059
1992,rum,0.0294117647059
1992,sake,0.558823529412
1992,tequila,0.352941176471
1992,vodka,0.323529411765
1992,whiskey,1.17647058824
1992,white wine,0.117647058824
1992,wine,1.35294117647
1993,alcohol,0.0689655172414
1993,ale,0.241379310345
1993,alize,0.0
1993,bacardi,0.0344827586207
1993,beer,4.62068965517
1993,booze,0.0689655172414
1993,brandy,0.379310344828
1993,budweiser,0.0
1993,champagne,0.689655172414
1993,ciroc,0.0
1993,cognac,0.48275862069
1993,corona,0.0344827586207
1993,courvoisier,0.0
1993,cristal,0.0
1993,dom perignon,0.0
1993,gin,0.103448275862
1993,grey goose,0.0
1993,jack daniels,0.0689655172414
1993,lager,0.413793103448
1993,liquor,0.965517241379
1993,mixed drink,0.0
1993,moet,0.0
1993,ouzo,0.0
1993,patron,0.172413793103
1993,red wine,0.103448275862
1993,remy martin,0.0
1993,rum,0.0689655172414
1993,sake,0.758620689655
1993,tequila,0.344827586207
1993,vodka,0.206896551724
1993,whiskey,0.310344827586
1993,white wine,0.137931034483
1993,wine,2.34482758621
1994,alcohol,0.192307692308
1994,ale,0.0769230769231
1994,alize,0.0
1994,bacardi,0.0
1994,beer,2.57692307692
1994,booze,0.923076923077
1994,brandy,0.153846153846
1994,budweiser,0.0
1994,champagne,1.34615384615
1994,ciroc,0.0
1994,cognac,0.0
1994,corona,0.0
1994,courvoisier,0.0
1994,cristal,0.0
1994,dom perignon,0.0769230769231
1994,gin,0.0
1994,grey goose,0.0
1994,jack daniels,0.0769230769231
1994,lager,0.0
1994,liquor,0.653846153846
1994,mixed drink,0.0
1994,moet,0.0
1994,ouzo,0.0
1994,patron,0.115384615385
1994,red wine,0.0
1994,remy martin,0.0
1994,rum,0.0769230769231
1994,sake,0.615384615385
1994,tequila,0.0769230769231
1994,vodka,0.192307692308
1994,whiskey,0.5
1994,white wine,0.0384615384615
1994,wine,1.19230769231
1995,alcohol,0.307692307692
1995,ale,0.282051282051
1995,alize,0.0
1995,bacardi,0.0
1995,beer,1.48717948718
1995,booze,0.205128205128
1995,brandy,0.282051282051
1995,budweiser,0.025641025641
1995,champagne,1.89743589744
1995,ciroc,0.0
1995,cognac,0.0769230769231
1995,corona,0.0512820512821
1995,courvoisier,0.0
1995,cristal,0.25641025641
1995,dom perignon,0.025641025641
1995,gin,0.307692307692
1995,grey goose,0.0
1995,jack daniels,0.025641025641
1995,lager,0.0
1995,liquor,0.74358974359
1995,mixed drink,0.0
1995,moet,0.025641025641
1995,ouzo,0.0
1995,patron,0.102564102564
1995,red wine,0.102564102564
1995,remy martin,0.0
1995,rum,0.102564102564
1995,sake,1.33333333333
1995,tequila,0.307692307692
1995,vodka,0.282051282051
1995,whiskey,0.384615384615
1995,white wine,0.025641025641
1995,wine,0.923076923077
1996,alcohol,0.466666666667
1996,ale,0.0333333333333
1996,alize,0.0
1996,bacardi,0.0
1996,beer,4.63333333333
1996,booze,0.166666666667
1996,brandy,0.0333333333333
1996,budweiser,0.0666666666667
1996,champagne,0.7
1996,ciroc,0.0
1996,cognac,0.1
1996,corona,0.0
1996,courvoisier,0.0
1996,cristal,0.0
1996,dom perignon,0.0
1996,gin,0.0
1996,grey goose,0.0
1996,jack daniels,0.233333333333
1996,lager,0.0333333333333
1996,liquor,0.7
1996,mixed drink,0.0
1996,moet,0.0
1996,ouzo,0.0
1996,patron,0.0333333333333
1996,red wine,0.166666666667
1996,remy martin,0.0
1996,rum,0.1
1996,sake,0.833333333333
1996,tequila,0.133333333333
1996,vodka,0.2
1996,whiskey,0.866666666667
1996,white wine,0.1
1996,wine,2.23333333333
1997,alcohol,0.258620689655
1997,ale,0.0689655172414
1997,alize,0.0
1997,bacardi,0.0
1997,beer,3.08620689655
1997,booze,0.258620689655
1997,brandy,0.137931034483
1997,budweiser,0.0172413793103
1997,champagne,0.775862068966
1997,ciroc,0.0
1997,cognac,0.189655172414
1997,corona,0.0344827586207
1997,courvoisier,0.0
1997,cristal,0.0
1997,dom perignon,0.0344827586207
1997,gin,0.189655172414
1997,grey goose,0.0
1997,jack daniels,0.051724137931
1997,lager,0.0
1997,liquor,0.293103448276
1997,mixed drink,0.0
1997,moet,0.0172413793103
1997,ouzo,0.0
1997,patron,0.0689655172414
1997,red wine,0.0689655172414
1997,remy martin,0.0
1997,rum,0.0344827586207
1997,sake,0.948275862069
1997,tequila,0.206896551724
1997,vodka,0.465517241379
1997,whiskey,0.448275862069
1997,white wine,0.155172413793
1997,wine,1.62068965517
1998,alcohol,0.212765957447
1998,ale,0.063829787234
1998,alize,0.0
1998,bacardi,0.0
1998,beer,2.55319148936
1998,booze,0.148936170213
1998,brandy,0.0425531914894
1998,budweiser,0.0851063829787
1998,champagne,0.723404255319
1998,ciroc,0.0
1998,cognac,0.0212765957447
1998,corona,0.0
1998,courvoisier,0.0
1998,cristal,0.0
1998,dom perignon,0.0425531914894
1998,gin,0.0425531914894
1998,grey goose,0.0
1998,jack daniels,0.0425531914894
1998,lager,0.0
1998,liquor,0.0425531914894
1998,mixed drink,0.0
1998,moet,0.0
1998,ouzo,0.0212765957447
1998,patron,0.127659574468
1998,red wine,0.0425531914894
1998,remy martin,0.0
1998,rum,0.170212765957
1998,sake,0.957446808511
1998,tequila,0.425531914894
1998,vodka,0.617021276596
1998,whiskey,0.234042553191
1998,white wine,0.0425531914894
1998,wine,1.76595744681
1999,alcohol,0.298245614035
1999,ale,0.0
1999,alize,0.0
1999,bacardi,0.0
1999,beer,3.12280701754
1999,booze,0.210526315789
1999,brandy,0.438596491228
1999,budweiser,0.0350877192982
1999,champagne,0.877192982456
1999,ciroc,0.0
1999,cognac,0.122807017544
1999,corona,0.0350877192982
1999,courvoisier,0.0
1999,cristal,0.0175438596491
1999,dom perignon,0.0
1999,gin,8.66666666667
1999,grey goose,0.0
1999,jack daniels,0.0526315789474
1999,lager,0.0
1999,liquor,0.456140350877
1999,mixed drink,0.0
1999,moet,0.0
1999,ouzo,0.0
1999,patron,0.263157894737
1999,red wine,0.0526315789474
1999,remy martin,0.0
1999,rum,0.0526315789474
1999,sake,1.0
1999,tequila,0.421052631579
1999,vodka,0.438596491228
1999,whiskey,0.19298245614
1999,white wine,0.0175438596491
1999,wine,1.38596491228
2000,alcohol,0.421052631579
2000,ale,0.0877192982456
2000,alize,0.0
2000,bacardi,0.0
2000,beer,2.64912280702
2000,booze,0.210526315789
2000,brandy,0.0350877192982
2000,budweiser,0.0350877192982
2000,champagne,0.877192982456
2000,ciroc,0.0
2000,cognac,0.0350877192982
2000,corona,0.0350877192982
2000,courvoisier,0.0
2000,cristal,0.0350877192982
2000,dom perignon,0.0
2000,gin,0.0
2000,grey goose,0.0
2000,jack daniels,0.0701754385965
2000,lager,0.0
2000,liquor,0.456140350877
2000,mixed drink,0.0175438596491
2000,moet,0.0
2000,ouzo,0.0
2000,patron,0.157894736842
2000,red wine,0.0701754385965
2000,remy martin,0.0
2000,rum,0.245614035088
2000,sake,0.80701754386
2000,tequila,0.280701754386
2000,vodka,0.473684210526
2000,whiskey,0.298245614035
2000,white wine,0.0350877192982
2000,wine,1.91228070175
2001,alcohol,0.173913043478
2001,ale,0.0869565217391
2001,alize,0.0
2001,bacardi,0.0
2001,beer,3.15217391304
2001,booze,0.108695652174
2001,brandy,0.0652173913043
2001,budweiser,0.0217391304348
2001,champagne,1.13043478261
2001,ciroc,0.0
2001,cognac,0.0217391304348
2001,corona,0.0
2001,courvoisier,0.0
2001,cristal,0.0217391304348
2001,dom perignon,0.0217391304348
2001,gin,0.152173913043
2001,grey goose,0.0
2001,jack daniels,0.0869565217391
2001,lager,0.0434782608696
2001,liquor,0.173913043478
2001,mixed drink,0.0
2001,moet,0.0
2001,ouzo,0.0
2001,patron,0.108695652174
2001,red wine,0.0869565217391
2001,remy martin,0.0
2001,rum,0.108695652174
2001,sake,0.695652173913
2001,tequila,0.347826086957
2001,vodka,0.54347826087
2001,whiskey,0.260869565217
2001,white wine,0.0434782608696
2001,wine,1.0652173913
2002,alcohol,0.205128205128
2002,ale,0.0
2002,alize,0.0
2002,bacardi,0.0
2002,beer,2.76923076923
2002,booze,0.0769230769231
2002,brandy,0.128205128205
2002,budweiser,0.0
2002,champagne,0.461538461538
2002,ciroc,0.0
2002,cognac,0.0
2002,corona,0.0
2002,courvoisier,0.0
2002,cristal,0.025641025641
2002,dom perignon,0.0
2002,gin,0.230769230769
2002,grey goose,0.0
2002,jack daniels,0.0769230769231
2002,lager,0.0
2002,liquor,0.435897435897
2002,mixed drink,0.0
2002,moet,0.0
2002,ouzo,0.0
2002,patron,0.0
2002,red wine,0.0512820512821
2002,remy martin,0.0
2002,rum,0.153846153846
2002,sake,0.820512820513
2002,tequila,0.0
2002,vodka,0.564102564103
2002,whiskey,0.384615384615
2002,white wine,0.025641025641
2002,wine,1.0
2003,alcohol,0.25
2003,ale,0.0555555555556
2003,alize,0.0
2003,bacardi,0.0
2003,beer,1.91666666667
2003,booze,0.222222222222
2003,brandy,0.138888888889
2003,budweiser,0.0555555555556
2003,champagne,0.416666666667
2003,ciroc,0.0
2003,cognac,0.0277777777778
2003,corona,0.0555555555556
2003,courvoisier,0.0
2003,cristal,0.0555555555556
2003,dom perignon,0.0
2003,gin,2.77777777778
2003,grey goose,0.0
2003,jack daniels,0.194444444444
2003,lager,0.0
2003,liquor,0.805555555556
2003,mixed drink,0.0
2003,moet,0.0
2003,ouzo,0.0
2003,patron,0.25
2003,red wine,0.138888888889
2003,remy martin,0.0
2003,rum,0.527777777778
2003,sake,1.30555555556
2003,tequila,0.166666666667
2003,vodka,0.25
2003,whiskey,0.305555555556
2003,white wine,0.0
2003,wine,1.44444444444
2004,alcohol,0.228571428571
2004,ale,0.0
2004,alize,0.0
2004,bacardi,0.0
2004,beer,2.6
2004,booze,0.171428571429
2004,brandy,0.0571428571429
2004,budweiser,0.0285714285714
2004,champagne,0.571428571429
2004,ciroc,0.0
2004,cognac,0.0571428571429
2004,corona,0.0
2004,courvoisier,0.0
2004,cristal,0.0285714285714
2004,dom perignon,0.0857142857143
2004,gin,0.0857142857143
2004,grey goose,0.0
2004,jack daniels,0.0285714285714
2004,lager,0.0
2004,liquor,0.0285714285714
2004,mixed drink,0.0
2004,moet,0.0
2004,ouzo,0.0
2004,patron,0.0285714285714
2004,red wine,0.0285714285714
2004,remy martin,0.0
2004,rum,0.0
2004,sake,0.771428571429
2004,tequila,0.171428571429
2004,vodka,0.342857142857
2004,whiskey,0.371428571429
2004,white wine,0.0857142857143
2004,wine,2.91428571429
2005,alcohol,0.35
2005,ale,0.0
2005,alize,0.0
2005,bacardi,0.05
2005,beer,4.85
2005,booze,0.275
2005,brandy,0.025
2005,budweiser,0.025
2005,champagne,1.125
2005,ciroc,0.0
2005,cognac,0.05
2005,corona,0.05
2005,courvoisier,0.0
2005,cristal,0.025
2005,dom perignon,0.125
2005,gin,0.175
2005,grey goose,0.0
2005,jack daniels,0.025
2005,lager,0.0
2005,liquor,0.275
2005,mixed drink,0.0
2005,moet,0.0
2005,ouzo,0.0
2005,patron,0.125
2005,red wine,0.2
2005,remy martin,0.0
2005,rum,0.075
2005,sake,0.725
2005,tequila,0.35
2005,vodka,0.575
2005,whiskey,0.525
2005,white wine,0.025
2005,wine,2.125
2006,alcohol,0.35
2006,ale,0.0
2006,alize,0.0
2006,bacardi,0.0
2006,beer,3.1
2006,booze,0.25
2006,brandy,0.1
2006,budweiser,0.0
2006,champagne,0.1
2006,ciroc,0.0
2006,cognac,0.0
2006,corona,0.1
2006,courvoisier,0.0
2006,cristal,0.0
2006,dom perignon,0.05
2006,gin,0.0
2006,grey goose,0.0
2006,jack daniels,0.05
2006,lager,0.0
2006,liquor,1.15
2006,mixed drink,0.0
2006,moet,0.0
2006,ouzo,0.0
2006,patron,0.25
2006,red wine,0.05
2006,remy martin,0.0
2006,rum,0.6
2006,sake,0.55
2006,tequila,0.1
2006,vodka,0.3
2006,whiskey,0.75
2006,white wine,0.05
2006,wine,1.05
2007,alcohol,0.633333333333
2007,ale,0.266666666667
2007,alize,0.0333333333333
2007,bacardi,0.0
2007,beer,3.53333333333
2007,booze,1.0
2007,brandy,0.6
2007,budweiser,0.0333333333333
2007,champagne,0.5
2007,ciroc,0.0
2007,cognac,0.0
2007,corona,0.0666666666667
2007,courvoisier,0.0
2007,cristal,0.0
2007,dom perignon,0.0
2007,gin,0.733333333333
2007,grey goose,0.0
2007,jack daniels,0.1
2007,lager,0.0333333333333
2007,liquor,2.63333333333
2007,mixed drink,0.0
2007,moet,0.0
2007,ouzo,0.166666666667
2007,patron,0.166666666667
2007,red wine,0.1
2007,remy martin,0.0
2007,rum,0.466666666667
2007,sake,0.466666666667
2007,tequila,0.533333333333
2007,vodka,0.8
2007,whiskey,0.5
2007,white wine,0.233333333333
2007,wine,2.16666666667
2008,alcohol,0.133333333333
2008,ale,0.0444444444444
2008,alize,0.0
2008,bacardi,0.0
2008,beer,3.44444444444
2008,booze,0.133333333333
2008,brandy,0.133333333333
2008,budweiser,0.0
2008,champagne,0.4
2008,ciroc,0.0
2008,cognac,0.0
2008,corona,0.0
2008,courvoisier,0.0
2008,cristal,0.0
2008,dom perignon,0.0
2008,gin,0.177777777778
2008,grey goose,0.0222222222222
2008,jack daniels,0.0444444444444
2008,lager,0.0
2008,liquor,0.488888888889
2008,mixed drink,0.0222222222222
2008,moet,0.0
2008,ouzo,0.0
2008,patron,0.133333333333
2008,red wine,0.0666666666667
2008,remy martin,0.0
2008,rum,0.111111111111
2008,sake,1.48888888889
2008,tequila,0.488888888889
2008,vodka,0.311111111111
2008,whiskey,0.333333333333
2008,white wine,0.0222222222222
2008,wine,1.08888888889
2009,alcohol,0.267605633803
2009,ale,0.0281690140845
2009,alize,0.0
2009,bacardi,0.0
2009,beer,2.30985915493
2009,booze,0.140845070423
2009,brandy,0.154929577465
2009,budweiser,0.0140845070423
2009,champagne,0.915492957746
2009,ciroc,0.0
2009,cognac,0.0140845070423
2009,corona,0.0
2009,courvoisier,0.0
2009,cristal,0.0140845070423
2009,dom perignon,0.0
2009,gin,0.140845070423
2009,grey goose,0.0
2009,jack daniels,0.0281690140845
2009,lager,0.0
2009,liquor,0.366197183099
2009,mixed drink,0.0
2009,moet,0.0
2009,ouzo,0.0
2009,patron,0.169014084507
2009,red wine,0.169014084507
2009,remy martin,0.0140845070423
2009,rum,0.0281690140845
2009,sake,0.704225352113
2009,tequila,0.253521126761
2009,vodka,0.225352112676
2009,whiskey,0.619718309859
2009,white wine,0.0422535211268
2009,wine,1.94366197183
2010,alcohol,0.52380952381
2010,ale,0.047619047619
2010,alize,0.0
2010,bacardi,0.047619047619
2010,beer,2.66666666667
2010,booze,0.285714285714
2010,brandy,0.119047619048
2010,budweiser,0.047619047619
2010,champagne,1.11904761905
2010,ciroc,0.0
2010,cognac,0.0
2010,corona,0.0238095238095
2010,courvoisier,0.0
2010,cristal,0.0
2010,dom perignon,0.0
2010,gin,0.0952380952381
2010,grey goose,0.0
2010,jack daniels,0.0714285714286
2010,lager,0.0
2010,liquor,0.333333333333
2010,mixed drink,0.0
2010,moet,0.0
2010,ouzo,0.0
2010,patron,0.214285714286
2010,red wine,0.0952380952381
2010,remy martin,0.0
2010,rum,0.0714285714286
2010,sake,0.880952380952
2010,tequila,0.809523809524
2010,vodka,0.547619047619
2010,whiskey,0.428571428571
2010,white wine,0.0952380952381
2010,wine,2.02380952381
2011,alcohol,0.269841269841
2011,ale,0.365079365079
2011,alize,0.0
2011,bacardi,0.0
2011,beer,3.26984126984
2011,booze,0.222222222222
2011,brandy,0.253968253968
2011,budweiser,0.031746031746
2011,champagne,1.65079365079
2011,ciroc,0.0
2011,cognac,0.031746031746
2011,corona,0.047619047619
2011,courvoisier,0.0
2011,cristal,0.0
2011,dom perignon,0.0
2011,gin,0.126984126984
2011,grey goose,0.015873015873
2011,jack daniels,0.015873015873
2011,lager,0.0
2011,liquor,0.365079365079
2011,mixed drink,0.0
2011,moet,0.031746031746
2011,ouzo,0.0
2011,patron,0.047619047619
2011,red wine,0.0793650793651
2011,remy martin,0.0
2011,rum,0.047619047619
2011,sake,0.746031746032
2011,tequila,0.349206349206
2011,vodka,0.365079365079
2011,whiskey,0.619047619048
2011,white wine,0.0952380952381
2011,wine,2.09523809524
2012,alcohol,0.609756097561
2012,ale,0.219512195122
2012,alize,0.0
2012,bacardi,0.0
2012,beer,2.87804878049
2012,booze,0.829268292683
2012,brandy,0.292682926829
2012,budweiser,0.0731707317073
2012,champagne,0.658536585366
2012,ciroc,0.0
2012,cognac,0.0
2012,corona,0.0487804878049
2012,courvoisier,0.0
2012,cristal,0.0243902439024
2012,dom perignon,0.0243902439024
2012,gin,0.19512195122
2012,grey goose,0.0
2012,jack daniels,0.0487804878049
2012,lager,0.0
2012,liquor,0.682926829268
2012,mixed drink,0.0
2012,moet,0.0
2012,ouzo,0.0
2012,patron,0.0731707317073
2012,red wine,0.146341463415
2012,remy martin,0.0
2012,rum,0.0975609756098
2012,sake,1.0
2012,tequila,0.390243902439
2012,vodka,1.0243902439
2012,whiskey,0.243902439024
2012,white wine,0.0975609756098
2012,wine,1.68292682927
2013,alcohol,0.166666666667
2013,ale,0.0416666666667
2013,alize,0.0
2013,bacardi,0.0
2013,beer,1.0
2013,booze,0.0833333333333
2013,brandy,0.0416666666667
2013,budweiser,0.0
2013,champagne,1.0
2013,ciroc,0.0
2013,cognac,0.0
2013,corona,0.0
2013,courvoisier,0.0
2013,cristal,0.0
2013,dom perignon,0.0
2013,gin,0.333333333333
2013,grey goose,0.0
2013,jack daniels,0.0
2013,lager,0.0
2013,liquor,0.208333333333
2013,mixed drink,0.0
2013,moet,0.0416666666667
2013,ouzo,0.0
2013,patron,0.291666666667
2013,red wine,0.125
2013,remy martin,0.0
2013,rum,0.125
2013,sake,1.0
2013,tequila,0.0
2013,vodka,0.708333333333
2013,whiskey,0.541666666667
2013,white wine,0.0416666666667
2013,wine,1.33333333333
